Video name	Description
Notre_Dame.avi	In the video Notre_Dame  1 person appears from 3.00 seconds to 13.00 seconds. 4 vase appears from 16.33 seconds to 16.67 seconds. 5 vase appears from 17.00 seconds to 18.33 seconds. 5 vase appears from 19.67 seconds to 20.33 seconds. 6 vase appears from 20.67 seconds to 21.33 seconds. 6 vase appears from 22.00 seconds to 23.00 seconds. 1 person appears from 23.33 seconds to 26.00 seconds. 2 person appears from 26.33 seconds to 26.67 seconds. 1 person appears from 27.00 seconds to 28.00 seconds. 1 person appears from 29.00 seconds to 31.33 seconds. 1 car appears from 37.33 seconds to 37.67 seconds. 1 person appears from 67.67 seconds to 72.33 seconds. 1 elephant appears from 72.67 seconds to 73.00 seconds. 1 horse appears from 97.33 seconds to 102.67 seconds. 1 car appears from 127.33 seconds to 128.00 seconds.
Playing_on_water_slide.avi	In the video Playing_on_water_slide  1 person appears from 0.33 seconds to 2.67 seconds. 1 suitcase appears from 9.33 seconds to 10.67 seconds. 2 person appears from 13.00 seconds to 13.00 seconds. 1 person appears from 13.67 seconds to 15.33 seconds. 2 person appears from 16.33 seconds to 16.33 seconds. 1 person appears from 19.00 seconds to 19.00 seconds. 2 person appears from 21.00 seconds to 21.00 seconds. 1 person appears from 21.67 seconds to 39.67 seconds. 1 boat appears from 40.67 seconds to 40.67 seconds. 1 person appears from 44.33 seconds to 63.00 seconds. 1 person appears from 65.00 seconds to 69.67 seconds. 1 person appears from 81.00 seconds to 92.67 seconds. 1 person appears from 93.67 seconds to 94.33 seconds. 1 person appears from 95.00 seconds to 95.33 seconds. 1 person appears from 96.00 seconds to 101.33 seconds.
Valparaiso_Downhill.avi	In the video Valparaiso_Downhill  1 car appears from 5.67 seconds to 7.67 seconds. 1 person appears from 8.33 seconds to 9.33 seconds. 1 person appears from 13.67 seconds to 16.67 seconds. 1 person appears from 36.00 seconds to 37.67 seconds. 2 person appears from 38.00 seconds to 39.33 seconds. 1 boat appears from 41.67 seconds to 43.67 seconds. 1 boat appears from 49.33 seconds to 51.67 seconds. 1 boat appears from 52.33 seconds to 59.33 seconds. 1 boat appears from 60.00 seconds to 63.00 seconds. 1 person appears from 88.67 seconds to 102.67 seconds. 1 person appears from 114.33 seconds to 118.67 seconds. 1 umbrella appears from 128.33 seconds to 130.00 seconds. 1 boat appears from 133.00 seconds to 135.00 seconds. 1 boat appears from 152.00 seconds to 153.33 seconds. 1 person appears from 161.33 seconds to 164.00 seconds.
Kids_playing_in_leaves.avi	In the video Kids_playing_in_leaves  1 person appears from 2.67 seconds to 4.00 seconds. 2 person appears from 4.33 seconds to 6.00 seconds. 1 person appears from 6.33 seconds to 9.67 seconds. 3 person appears from 13.00 seconds to 17.67 seconds. 3 person appears from 18.67 seconds to 21.00 seconds. 3 person, 1 truck, 1 car appears from 39.00 seconds to 40.00 seconds. 1 car, 3 person appears from 58.67 seconds to 59.67 seconds. 1 car, 1 person appears from 62.67 seconds to 65.00 seconds. 1 person, 1 car appears from 66.67 seconds to 68.67 seconds. 1 person appears from 80.33 seconds to 81.33 seconds. 2 person appears from 82.67 seconds to 83.67 seconds. 2 person appears from 84.33 seconds to 86.00 seconds. 3 person appears from 88.00 seconds to 89.67 seconds. 2 person appears from 96.00 seconds to 97.67 seconds. 2 person appears from 102.33 seconds to 104.00 seconds.
Bus_in_Rock_Tunnel.avi	In the video Bus_in_Rock_Tunnel  1 bus appears from 54.33 seconds to 94.67 seconds. 1 train appears from 95.00 seconds to 95.67 seconds. 1 bus appears from 96.67 seconds to 96.67 seconds. 1 train appears from 97.67 seconds to 98.00 seconds. 1 umbrella appears from 124.33 seconds to 126.00 seconds. 1 umbrella, 1 person appears from 126.33 seconds to 126.67 seconds. 1 umbrella appears from 127.00 seconds to 127.00 seconds. 1 person, 1 umbrella appears from 127.33 seconds to 127.33 seconds. 1 person appears from 127.67 seconds to 128.00 seconds. 1 person appears from 147.00 seconds to 147.33 seconds. 1 fire hydrant appears from 148.00 seconds to 148.33 seconds. 1 person appears from 148.67 seconds to 149.00 seconds. 1 person appears from 150.33 seconds to 151.33 seconds. 1 person appears from 153.67 seconds to 156.00 seconds. 1 car appears from 167.67 seconds to 168.67 seconds.
Paintball.avi	In the video Paintball 
St_Maarten_Landing.avi	In the video St_Maarten_Landing  1 person appears from 0.33 seconds to 1.33 seconds. 1 airplane appears from 22.00 seconds to 26.67 seconds. 1 person appears from 28.67 seconds to 29.33 seconds. 3 person, 1 umbrella appears from 29.67 seconds to 29.67 seconds. 3 person appears from 30.00 seconds to 30.33 seconds. 3 person, 1 umbrella appears from 30.67 seconds to 30.67 seconds. 1 person appears from 31.33 seconds to 31.33 seconds. 2 person, 1 airplane appears from 31.67 seconds to 31.67 seconds. 2 person appears from 32.00 seconds to 32.33 seconds. 1 person appears from 32.67 seconds to 32.67 seconds. 1 person, 1 airplane appears from 33.00 seconds to 33.33 seconds. 1 airplane appears from 34.00 seconds to 39.67 seconds. 1 airplane, 1 person appears from 40.00 seconds to 40.33 seconds. 1 airplane appears from 40.67 seconds to 40.67 seconds. 1 airplane appears from 41.33 seconds to 45.33 seconds.
Scuba.avi	In the video Scuba  1 kite appears from 11.67 seconds to 11.67 seconds. 1 vase appears from 73.33 seconds to 73.33 seconds.
playing_ball.avi	In the video playing_ball  1 person appears from 0.67 seconds to 4.00 seconds. 1 boat appears from 6.33 seconds to 6.33 seconds. 1 keyboard appears from 8.67 seconds to 8.67 seconds. 1 person appears from 11.00 seconds to 11.00 seconds. 1 bird appears from 15.67 seconds to 15.67 seconds. 1 cow appears from 19.33 seconds to 20.00 seconds. 1 umbrella appears from 21.00 seconds to 21.00 seconds. 1 cow appears from 22.00 seconds to 22.00 seconds. 1 bird appears from 25.67 seconds to 26.00 seconds. 1 cow appears from 27.33 seconds to 29.67 seconds. 1 cow appears from 31.33 seconds to 31.67 seconds. 1 bird appears from 32.33 seconds to 33.33 seconds. 1 keyboard appears from 41.33 seconds to 53.33 seconds. 1 person appears from 54.00 seconds to 58.00 seconds. 1 bird appears from 83.33 seconds to 86.00 seconds.
Base_jumping.avi	In the video Base_jumping  1 person appears from 4.33 seconds to 5.33 seconds. 1 kite appears from 24.00 seconds to 24.00 seconds. 1 person appears from 42.00 seconds to 42.00 seconds. 1 bird appears from 102.67 seconds to 102.67 seconds. 1 person appears from 131.67 seconds to 155.67 seconds.
